1	192.168.96.1	admin1	ddmir5	12	2023-12-19 22:12:43	2023-12-19 22:12:56	5
1	192.168.96.1	admin1	ddmir5	4	2023-12-19 22:41:17	2023-12-19 22:41:21	5
1	192.168.96.1	admin1	ddmir3	10	2023-12-19 23:25:20	2023-12-19 23:25:30	5
1	192.168.96.1	admin1	ddmir4	7	2023-12-19 23:25:35	2023-12-19 23:25:42	5
1	192.168.96.1	admin1	ddmir5	6	2023-12-19 23:25:50	2023-12-19 23:25:56	5
1	192.168.96.1	admin1	¾Å¼¶ĞÄÕğ	4	2023-12-19 23:26:00	2023-12-19 23:26:04	5
1	192.168.96.1	admin1	ddmir3	7	2023-12-19 23:26:09	2023-12-19 23:26:16	5
1	192.168.96.1	admin1	ddmir3	5	2023-12-19 23:26:19	2023-12-19 23:26:24	5
1	192.168.96.1	admin1	ddmir5	1524	2023-12-19 23:26:28	2023-12-19 23:51:53	5
1	192.168.96.1	admin1	ddmir5	45	2023-12-19 23:52:58	2023-12-19 23:53:44	5
1	192.168.96.1	admin1	ddmir5	260	2023-12-19 23:55:45	2023-12-20 00:00:05	5
1	192.168.96.1	admin1	ddmir5	51	2023-12-20 00:02:43	2023-12-20 00:03:34	5
1	192.168.96.1	admin1	ddmir5	583	2023-12-20 00:07:30	2023-12-20 00:17:13	5
1	192.168.96.1	admin1	ddmir5	219	2023-12-20 00:43:09	2023-12-20 00:46:49	5
1	192.168.96.1	admin1	ddmir5	539	2023-12-20 00:47:29	2023-12-20 00:56:28	5
