1	192.168.96.1	admin1	ddmir4	299	2023-12-22 22:47:35	2023-12-22 22:52:34	5
1	192.168.96.1	admin1	ddmir4	827	2023-12-22 22:52:37	2023-12-22 23:06:24	5
1	192.168.96.1	admin1	ddmir4	339	2023-12-22 23:06:25	2023-12-22 23:12:04	5
1	192.168.96.1	admin1	ddmir5	230	2023-12-22 23:13:11	2023-12-22 23:17:02	5
1	192.168.96.1	admin1	ddmir5	26	2023-12-22 23:17:42	2023-12-22 23:18:09	5
1	192.168.96.1	admin1	ddmir5	168	2023-12-22 23:18:11	2023-12-22 23:21:00	5
1	192.168.96.1	admin1	ddmir5	56	2023-12-22 23:21:36	2023-12-22 23:22:32	5
1	192.168.96.1	admin1	ddmir5	23	2023-12-22 23:22:34	2023-12-22 23:22:58	5
1	192.168.96.1	admin1	ddmir5	7	2023-12-22 23:23:01	2023-12-22 23:23:09	5
1	192.168.96.1	admin1	ddmir5	6	2023-12-22 23:25:29	2023-12-22 23:25:36	5
1	192.168.96.1	admin1	ddmir5	8	2023-12-22 23:25:38	2023-12-22 23:25:46	5
1	192.168.96.1	admin1	ddmir5	7	2023-12-22 23:25:53	2023-12-22 23:26:01	5
1	192.168.96.1	admin1	ddmir5	11	2023-12-22 23:26:19	2023-12-22 23:26:30	5
1	192.168.96.1	admin1	ddmir5	173	2023-12-22 23:26:32	2023-12-22 23:29:25	5
1	192.168.96.1	admin1	ddmir4	50	2023-12-22 23:29:29	2023-12-22 23:30:19	5
1	192.168.96.1	admin1	ddmir4	828	2023-12-22 23:30:21	2023-12-22 23:44:09	5
