1	192.168.96.1	admin1	ddmir4	142	2023-12-23 00:21:01	2023-12-23 00:23:24	5
1	192.168.96.1	admin1	ddmir4	89	2023-12-23 00:23:25	2023-12-23 00:24:54	5
1	192.168.96.1	admin1	ddmir4	63	2023-12-23 00:24:54	2023-12-23 00:25:58	5
1	192.168.96.1	admin1	ddmir5	80	2023-12-23 00:26:02	2023-12-23 00:27:22	5
1	192.168.96.1	admin1	ddmir5	24	2023-12-23 00:27:56	2023-12-23 00:28:20	5
1	192.168.96.1	admin1	ddmir4	48	2023-12-23 00:28:27	2023-12-23 00:29:15	5
1	192.168.96.1	admin1	ddmir4	200	2023-12-23 00:29:17	2023-12-23 00:32:38	5
1	192.168.96.1	admin1	ddmir4	22	2023-12-23 00:32:40	2023-12-23 00:33:03	5
1	192.168.96.1	admin1	ddmir4	50	2023-12-23 00:33:42	2023-12-23 00:34:33	5
1	192.168.96.1	admin1	ddmir4	35	2023-12-23 00:34:34	2023-12-23 00:35:10	5
1	192.168.96.1	admin1	ddmir4	21	2023-12-23 00:35:47	2023-12-23 00:36:09	5
1	192.168.96.1	admin1	ddmir4	45	2023-12-23 00:36:11	2023-12-23 00:36:56	5
1	192.168.96.1	admin1	ddmir4	16	2023-12-23 00:37:33	2023-12-23 00:37:50	5
1	192.168.96.1	admin1	ddmir4	21	2023-12-23 00:37:51	2023-12-23 00:38:13	5
1	192.168.96.1	admin1	ddmir4	16	2023-12-23 00:38:51	2023-12-23 00:39:07	5
1	192.168.96.1	admin1	ddmir4	60	2023-12-23 00:39:09	2023-12-23 00:40:09	5
1	192.168.96.1	admin1	ddmir4	31	2023-12-23 00:40:11	2023-12-23 00:40:42	5
1	192.168.96.1	admin1	ddmir4	21	2023-12-23 00:41:56	2023-12-23 00:42:18	5
1	192.168.96.1	admin1	ddmir4	494	2023-12-23 00:42:20	2023-12-23 00:50:34	5
1	192.168.96.1	admin1	ddmir4	3754	2023-12-23 00:50:35	2023-12-23 01:53:10	5
