1	172.20.96.1	admin1	¿°»¯³É	221	2023-12-14 23:16:05	2023-12-14 23:19:47	5
1	172.20.96.1	admin1	ddmir3	458	2023-12-14 23:20:19	2023-12-14 23:27:58	5
1	172.20.96.1	admin1	ddmir3	967	2023-12-14 23:39:48	2023-12-14 23:55:55	5
1	172.20.96.1	admin1	ddmir3	488	2023-12-14 23:55:57	2023-12-15 00:04:05	5
1	172.20.96.1	admin1	ddmir3	1070	2023-12-15 00:04:07	2023-12-15 00:21:57	5
1	172.20.96.1	admin1	ddmir4	328	2023-12-15 00:22:13	2023-12-15 00:27:42	5
1	172.20.96.1	admin1	ddmir4	1143	2023-12-15 00:27:44	2023-12-15 00:46:47	5
1	172.20.96.1	admin1	ddmir4	960	2023-12-15 00:46:49	2023-12-15 01:02:50	5
1	172.20.96.1	admin1	ddmir4	449	2023-12-15 01:02:51	2023-12-15 01:10:21	5
1	172.20.96.1	admin1	ddmir3	108	2023-12-15 01:10:23	2023-12-15 01:12:11	5
1	172.20.96.1	admin1	ddmir4	505	2023-12-15 01:12:13	2023-12-15 01:20:39	5
1	172.20.96.1	admin1	ddmir4	620	2023-12-15 01:20:40	2023-12-15 01:31:00	5
1	172.20.96.1	admin1	ddmir4	1244	2023-12-15 02:47:38	2023-12-15 03:08:22	5
1	172.20.96.1	admin1	ddmir4	69	2023-12-15 03:08:22	2023-12-15 03:09:32	5
1	172.20.96.1	admin1	ddmir4	272	2023-12-15 03:09:32	2023-12-15 03:14:05	5
1	172.20.96.1	admin1	ddmir4	497	2023-12-15 03:14:07	2023-12-15 03:22:24	5
1	172.20.96.1	admin1	ddmir4	529	2023-12-15 03:22:26	2023-12-15 03:31:15	5
1	172.20.96.1	admin1	ddmir4	17345	2023-12-15 03:31:17	2023-12-15 08:20:22	5
1	172.20.96.1	admin1	ddmir4	20	2023-12-15 08:20:26	2023-12-15 08:20:46	5
1	172.20.96.1	admin1	ddmir3	99	2023-12-15 08:20:54	2023-12-15 08:22:34	5
1	172.20.96.1	admin1	ddmir3	498	2023-12-15 09:00:16	2023-12-15 09:08:35	5
1	172.20.96.1	admin1	ddmir3	166	2023-12-15 09:08:35	2023-12-15 09:11:22	5
1	172.20.96.1	admin1	ddmir3	143	2023-12-15 09:13:23	2023-12-15 09:15:47	5
1	172.20.96.1	admin1	ddmir3	47	2023-12-15 09:15:47	2023-12-15 09:16:35	5
1	172.20.96.1	admin1	ddmir4	264	2023-12-15 09:16:38	2023-12-15 09:21:02	5
1	172.20.96.1	admin1	ddmir4	104	2023-12-15 09:41:06	2023-12-15 09:42:50	5
1	172.20.96.1	admin1	ddmir4	164	2023-12-15 09:43:19	2023-12-15 09:46:03	5
1	172.20.96.1	admin1	ddmir4	81	2023-12-15 09:46:28	2023-12-15 09:47:50	5
1	172.20.96.1	admin1	ddmir4	77	2023-12-15 09:48:15	2023-12-15 09:49:33	5
1	172.20.96.1	admin1	ddmir4	150	2023-12-15 09:49:54	2023-12-15 09:52:24	5
1	172.20.96.1	admin1	ddmir4	105	2023-12-15 09:53:04	2023-12-15 09:54:49	5
1	172.20.96.1	admin1	ddmir4	333	2023-12-15 09:55:30	2023-12-15 10:01:04	5
1	172.20.96.1	admin1	ddmir4	576	2023-12-15 10:01:45	2023-12-15 10:11:22	5
1	172.20.96.1	admin1	ddmir4	1950	2023-12-15 10:11:24	2023-12-15 10:43:54	5
1	172.20.96.1	admin1	ddmir4	179	2023-12-15 10:45:45	2023-12-15 10:48:45	5
1	172.20.96.1	admin1	ddmir4	145	2023-12-15 10:49:25	2023-12-15 10:51:50	5
1	172.20.96.1	admin1	ddmir4	142	2023-12-15 10:51:50	2023-12-15 10:54:13	5
1	172.20.96.1	admin1	ddmir4	130	2023-12-15 10:54:13	2023-12-15 10:56:24	5
1	172.20.96.1	admin1	ddmir4	77	2023-12-15 10:57:25	2023-12-15 10:58:43	5
1	172.20.96.1	admin1	ddmir4	103	2023-12-15 10:58:43	2023-12-15 11:00:26	5
1	172.20.96.1	admin1	ddmir4	144	2023-12-15 11:00:27	2023-12-15 11:02:51	5
1	172.20.96.1	admin1	ddmir4	93	2023-12-15 11:03:57	2023-12-15 11:05:30	5
1	172.20.96.1	admin1	ddmir4	97	2023-12-15 11:05:30	2023-12-15 11:07:07	5
1	172.20.96.1	admin1	ddmir4	31	2023-12-15 11:07:08	2023-12-15 11:07:39	5
1	172.20.96.1	admin1	ddmir4	99	2023-12-15 11:07:59	2023-12-15 11:09:38	5
1	172.20.96.1	admin1	ddmir4	119	2023-12-15 11:09:38	2023-12-15 11:11:38	5
1	172.20.96.1	admin1	ddmir4	166	2023-12-15 11:14:34	2023-12-15 11:17:21	5
1	172.20.96.1	admin1	ddmir3	363	2023-12-15 11:17:24	2023-12-15 11:23:27	5
1	172.20.96.1	admin1	ddmir3	134	2023-12-15 11:25:10	2023-12-15 11:27:24	5
1	172.20.96.1	admin1	ddmir3	1014	2023-12-15 11:27:24	2023-12-15 11:44:18	5
1	172.20.96.1	admin1	ddmir3	246	2023-12-15 11:45:13	2023-12-15 11:49:19	5
1	172.20.96.1	admin1	ddmir3	10	2023-12-15 11:50:13	2023-12-15 11:50:24	5
1	172.20.96.1	admin1	ddmir3	40	2023-12-15 11:50:25	2023-12-15 11:51:06	5
1	172.20.96.1	admin1	ddmir3	192	2023-12-15 11:54:30	2023-12-15 11:57:43	5
1	172.20.96.1	admin1	ddmir3	1443	2023-12-15 11:59:09	2023-12-15 12:23:12	5
