1	172.20.96.1	admin1	ddmir4	660	2023-12-15 21:47:42	2023-12-15 21:58:43	5
1	172.20.96.1	admin1	ddmir4	149	2023-12-15 21:58:45	2023-12-15 22:01:14	5
1	172.20.96.1	admin1	ddmir4	860	2023-12-15 22:01:15	2023-12-15 22:15:35	5
1	172.20.96.1	admin1	ddmir4	784	2023-12-15 22:35:46	2023-12-15 22:48:51	5
1	172.20.96.1	admin1	ddmir4	778	2023-12-16 08:52:46	2023-12-16 09:05:44	5
1	172.20.96.1	admin2	ddm2	1157	2023-12-16 09:06:03	2023-12-16 09:25:20	5
1	172.20.96.1	admin2	ddm2	124	2023-12-16 09:25:21	2023-12-16 09:27:25	5
1	172.20.96.1	admin2	ddm2	128	2023-12-16 09:27:26	2023-12-16 09:29:35	5
1	172.20.96.1	admin2	ddm2	262	2023-12-16 09:29:35	2023-12-16 09:33:58	5
1	172.20.96.1	admin2	ddm2	339	2023-12-16 09:33:58	2023-12-16 09:39:38	5
1	172.20.96.1	admin1	ddmir4	13	2023-12-16 09:39:48	2023-12-16 09:40:02	5
1	172.20.96.1	admin1	ddmir3	94	2023-12-16 09:40:04	2023-12-16 09:41:38	5
1	172.20.96.1	admin1	ddmir4	3	2023-12-16 09:41:40	2023-12-16 09:41:43	5
1	172.20.96.1	admin2	ddm2	501	2023-12-16 09:41:52	2023-12-16 09:50:14	5
1	172.20.96.1	admin2	ddm2	174	2023-12-16 09:50:14	2023-12-16 09:53:09	5
1	172.20.96.1	admin1	ddmir4	178	2023-12-16 09:53:18	2023-12-16 09:56:16	5
1	172.20.96.1	admin1	ddmir4	154	2023-12-16 09:56:17	2023-12-16 09:58:51	5
1	172.20.96.1	admin1	ddmir4	147	2023-12-16 09:59:12	2023-12-16 10:01:39	5
1	172.20.96.1	admin1	ddmir4	9	2023-12-16 10:01:40	2023-12-16 10:01:49	5
1	172.20.96.1	admin1	ddmir3	16	2023-12-16 10:01:51	2023-12-16 10:02:08	5
1	172.20.96.1	admin1	ddmir4	212	2023-12-16 10:02:10	2023-12-16 10:05:42	5
1	172.20.96.1	admin1	ddmir4	1222	2023-12-16 10:05:43	2023-12-16 10:26:05	5
1	172.20.96.1	admin2	ddm2	2271	2023-12-16 10:26:16	2023-12-16 11:04:08	5
1	172.20.96.1	admin2	³ğÂÌÕæ	1876	2023-12-16 11:04:18	2023-12-16 11:35:34	5
1	172.20.96.1	admin2	³ğÂÌÕæ	78	2023-12-16 14:42:46	2023-12-16 14:44:05	5
1	172.20.96.1	admin2	³ğÂÌÕæ	14	2023-12-16 14:44:07	2023-12-16 14:44:22	5
1	172.20.96.1	admin2	³ğÂÌÕæ	16	2023-12-16 14:44:23	2023-12-16 14:44:40	5
1	172.20.96.1	admin2	³ğÂÌÕæ	24	2023-12-16 14:44:41	2023-12-16 14:45:06	5
1	172.20.96.1	admin1	ddmir4	3	2023-12-16 14:45:15	2023-12-16 14:45:19	5
1	172.20.96.1	admin1	ddmir4	379	2023-12-16 14:45:20	2023-12-16 14:51:39	5
1	172.20.96.1	admin1	ddmir4	104	2023-12-16 14:51:39	2023-12-16 14:53:24	5
1	172.20.96.1	admin1	ddmir4	98	2023-12-16 14:53:24	2023-12-16 14:55:03	5
1	172.20.96.1	admin1	ddmir4	99	2023-12-16 14:55:03	2023-12-16 14:56:43	5
1	172.20.96.1	admin1	ddmir4	163	2023-12-16 14:56:43	2023-12-16 14:59:27	5
1	172.20.96.1	admin1	ddmir4	105	2023-12-16 14:59:27	2023-12-16 15:01:12	5
1	172.20.96.1	admin1	ddmir4	114	2023-12-16 15:01:13	2023-12-16 15:03:07	5
1	172.20.96.1	admin1	ddmir4	199	2023-12-16 15:03:08	2023-12-16 15:06:27	5
1	172.20.96.1	admin1	ddmir4	264	2023-12-16 15:06:27	2023-12-16 15:10:52	5
1	172.20.96.1	admin1	ddmir4	270	2023-12-16 15:10:52	2023-12-16 15:15:23	5
